Title,Tier,Difficulty,OS,Category,URL,Scenario
Node,🔴 VIP+,Medium,Linux,Machine (Retired Archive),https://app.hackthebox.com/machines/Node,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-10-14
Minion,🔴 VIP+,Insane,Windows,Machine (Retired Archive),https://app.hackthebox.com/machines/Minion,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-10-07
Shocker,🔴 VIP+,Easy,Linux,Machine (Retired Archive),https://app.hackthebox.com/machines/Shocker,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-09-30
Kotarak,🔴 VIP+,Hard,Linux,Machine (Retired Archive),https://app.hackthebox.com/machines/Kotarak,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-09-23
Mantis,🔴 VIP+,Hard,Windows,Machine (Retired Archive),https://app.hackthebox.com/machines/Mantis,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-09-16
SolidState,🔴 VIP+,Medium,Linux,Machine (Retired Archive),https://app.hackthebox.com/machines/SolidState,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-09-08
Mirai,🔴 VIP+,Easy,Linux,Machine (Retired Archive),https://app.hackthebox.com/machines/Mirai,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-09-01
Shrek,🔴 VIP+,Hard,Linux,Machine (Retired Archive),https://app.hackthebox.com/machines/Shrek,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-08-25
Apocalyst,🔴 VIP+,Medium,Linux,Machine (Retired Archive),https://app.hackthebox.com/machines/Apocalyst,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-08-18
Nineveh,🔴 VIP+,Medium,Linux,Machine (Retired Archive),https://app.hackthebox.com/machines/Nineveh,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-08-04
Blue,🔴 VIP+,Easy,Windows,Machine (Retired Archive),https://app.hackthebox.com/machines/Blue,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-07-28
Blocky,🔴 VIP+,Easy,Linux,Machine (Retired Archive),https://app.hackthebox.com/machines/Blocky,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-07-21
Jail,🔴 VIP+,Insane,Linux,Machine (Retired Archive),https://app.hackthebox.com/machines/Jail,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-07-14
Charon,🔴 VIP+,Hard,Linux,Machine (Retired Archive),https://app.hackthebox.com/machines/Charon,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-07-07
Calamity,🔴 VIP+,Hard,Linux,Machine (Retired Archive),https://app.hackthebox.com/machines/Calamity,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-06-30
Europa,🔴 VIP+,Medium,Linux,Machine (Retired Archive),https://app.hackthebox.com/machines/Europa,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-06-23
Bank,🔴 VIP+,Easy,Linux,Machine (Retired Archive),https://app.hackthebox.com/machines/Bank,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-06-16
Holiday,🔴 VIP+,Hard,Linux,Machine (Retired Archive),https://app.hackthebox.com/machines/Holiday,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-06-02
Haircut,🔴 VIP+,Medium,Linux,Machine (Retired Archive),https://app.hackthebox.com/machines/Haircut,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-05-26
Joker,🔴 VIP+,Hard,Linux,Machine (Retired Archive),https://app.hackthebox.com/machines/Joker,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-05-19
Sneaky,🔴 VIP+,Medium,Linux,Machine (Retired Archive),https://app.hackthebox.com/machines/Sneaky,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-05-14
Lazy,🔴 VIP+,Medium,Linux,Machine (Retired Archive),https://app.hackthebox.com/machines/Lazy,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-05-03
Brainfuck,🔴 VIP+,Insane,Linux,Machine (Retired Archive),https://app.hackthebox.com/machines/Brainfuck,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-04-29
October,🔴 VIP+,Medium,Linux,Machine (Retired Archive),https://app.hackthebox.com/machines/October,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-04-20
Granny,🔴 VIP+,Easy,Windows,Machine (Retired Archive),https://app.hackthebox.com/machines/Granny,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-04-12
Grandpa,🔴 VIP+,Easy,Windows,Machine (Retired Archive),https://app.hackthebox.com/machines/Grandpa,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-04-12
Cronos,🔴 VIP+,Medium,Linux,Machine (Retired Archive),https://app.hackthebox.com/machines/Cronos,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-03-22
Arctic,🔴 VIP+,Easy,Windows,Machine (Retired Archive),https://app.hackthebox.com/machines/Arctic,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-03-22
Tenten,🔴 VIP+,Medium,Linux,Machine (Retired Archive),https://app.hackthebox.com/machines/Tenten,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-03-22
Bastard,🔴 VIP+,Medium,Windows,Machine (Retired Archive),https://app.hackthebox.com/machines/Bastard,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-03-18
Optimum,🔴 VIP+,Easy,Windows,Machine (Retired Archive),https://app.hackthebox.com/machines/Optimum,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-03-18
Beep,🔴 VIP+,Easy,Linux,Machine (Retired Archive),https://app.hackthebox.com/machines/Beep,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-03-15
Popcorn,🔴 VIP+,Medium,Linux,Machine (Retired Archive),https://app.hackthebox.com/machines/Popcorn,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-03-15
Devel,🔴 VIP+,Easy,Windows,Machine (Retired Archive),https://app.hackthebox.com/machines/Devel,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-03-15
Legacy,🔴 VIP+,Easy,Windows,Machine (Retired Archive),https://app.hackthebox.com/machines/Legacy,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-03-15
Lame,🔴 VIP+,Easy,Linux,Machine (Retired Archive),https://app.hackthebox.com/machines/Lame,歷史經典滲透主機歸檔（需 VIP+ 訂閱啟動）｜ 發布日期: 2017-03-14
Brutus,🟢 FREE,Very easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/Brutus,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
Baggage,🟢 FREE,Very easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/Baggage,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
PhantomRing,🟢 FREE,Very easy,Multi/Forensics,Sherlock (Malware Analysis),https://app.hackthebox.com/sherlocks/PhantomRing,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
Phishing_Email,🟢 FREE,Very easy,Multi/Forensics,Sherlock (SOC),https://app.hackthebox.com/sherlocks/Phishing_Email,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
FortySeven-1,🔴 VIP,Very easy,Multi/Forensics,Sherlock (Threat Intelligence),https://app.hackthebox.com/sherlocks/FortySeven-1,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
Vantage,🔴 VIP,Very easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/Vantage,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
Telly,🔴 VIP,Very easy,Multi/Forensics,Sherlock (SOC),https://app.hackthebox.com/sherlocks/Telly,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
MangoBleed,🟢 FREE,Very easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/MangoBleed,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
Dream Job-2,🔴 VIP,Very easy,Multi/Forensics,Sherlock (Threat Intelligence),https://app.hackthebox.com/sherlocks/Dream%20Job-2,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
RomCom,🟢 FREE,Very easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/RomCom,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
PhishNet,🔴 VIP,Very easy,Multi/Forensics,Sherlock (SOC),https://app.hackthebox.com/sherlocks/PhishNet,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
SalineBreeze-1,🔴 VIP,Very easy,Multi/Forensics,Sherlock (Threat Intelligence),https://app.hackthebox.com/sherlocks/SalineBreeze-1,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
Operation Blackout 2025: Phantom Check,🟢 FREE,Very easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/Operation%20Blackout%202025:%20Phantom%20Check,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
Operation Blackout 2025: Smoke & Mirrors,🟢 FREE,Very easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/Operation%20Blackout%202025:%20Smoke%20&%20Mirrors,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
ElectricBreeze-1,🔴 VIP,Very easy,Multi/Forensics,Sherlock (Threat Intelligence),https://app.hackthebox.com/sherlocks/ElectricBreeze-1,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
Origins,🔴 VIP,Very easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/Origins,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
Dream Job-1,🟢 FREE,Very easy,Multi/Forensics,Sherlock (Threat Intelligence),https://app.hackthebox.com/sherlocks/Dream%20Job-1,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
SmartyPants,🟢 FREE,Very easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/SmartyPants,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
UFO-1,🟢 FREE,Very easy,Multi/Forensics,Sherlock (Threat Intelligence),https://app.hackthebox.com/sherlocks/UFO-1,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
CrownJewel-2,🟢 FREE,Very easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/CrownJewel-2,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
CrownJewel-1,🟢 FREE,Very easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/CrownJewel-1,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
Reaper,🟢 FREE,Very easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/Reaper,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
Noxious,🟢 FREE,Very easy,Multi/Forensics,Sherlock (SOC),https://app.hackthebox.com/sherlocks/Noxious,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
Campfire-2,🟢 FREE,Very easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/Campfire-2,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
Campfire-1,🟢 FREE,Very easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/Campfire-1,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
Unit42,🟢 FREE,Very easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/Unit42,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
BFT,🟢 FREE,Very easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/BFT,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
Stagecomp,🟢 FREE,Easy,Multi/Forensics,Sherlock (Malware Analysis),https://app.hackthebox.com/sherlocks/Stagecomp,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
PhantomValidation,🟢 FREE,Easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/PhantomValidation,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
Phantom,🟢 FREE,Easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/Phantom,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
TaskForce,🟢 FREE,Easy,Multi/Forensics,Sherlock (Threat Hunting),https://app.hackthebox.com/sherlocks/TaskForce,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
Upstyle_Backdoor,🟢 FREE,Easy,Multi/Forensics,Sherlock (Malware Analysis),https://app.hackthebox.com/sherlocks/Upstyle_Backdoor,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
VoIP,🟢 FREE,Easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/VoIP,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
Samba_Spy,🟢 FREE,Easy,Multi/Forensics,Sherlock (Malware Analysis),https://app.hackthebox.com/sherlocks/Samba_Spy,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
Malicious_Doc,🟢 FREE,Easy,Multi/Forensics,Sherlock (Malware Analysis),https://app.hackthebox.com/sherlocks/Malicious_Doc,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
Port_Scan_Activity,🟢 FREE,Easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/Port_Scan_Activity,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
PHP-CGI_(CVE-2024-4577),🟢 FREE,Easy,Multi/Forensics,Sherlock (SOC),https://app.hackthebox.com/sherlocks/PHP-CGI_(CVE-2024-4577),藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
Obfuscated_HTA,🟢 FREE,Easy,Multi/Forensics,Sherlock (Malware Analysis),https://app.hackthebox.com/sherlocks/Obfuscated_HTA,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
Malicious_VBA,🟢 FREE,Easy,Multi/Forensics,Sherlock (Malware Analysis),https://app.hackthebox.com/sherlocks/Malicious_VBA,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
Kernel_Exploit,🟢 FREE,Easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/Kernel_Exploit,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
Investigate_Web_Attack,🟢 FREE,Easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/Investigate_Web_Attack,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
IcedID_Malware_Family,🟢 FREE,Easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/IcedID_Malware_Family,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
Http_Basic_Auth,🟢 FREE,Easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/Http_Basic_Auth,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
KitsuneHook,🟢 FREE,Easy,Multi/Forensics,Sherlock (Threat Intelligence),https://app.hackthebox.com/sherlocks/KitsuneHook,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
CAMouflage,🟢 FREE,Easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/CAMouflage,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
Fruitzy,🟢 FREE,Easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/Fruitzy,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
ShadowBait,🔴 VIP,Easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/ShadowBait,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
CrashDump,🔴 VIP,Easy,Multi/Forensics,Sherlock (Malware Analysis),https://app.hackthebox.com/sherlocks/CrashDump,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
LuckyShot,🔴 VIP,Easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/LuckyShot,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
AoTR 4: A Drone in the Snow,🟢 FREE,Easy,Multi/Forensics,Sherlock (DFIR),https://app.hackthebox.com/sherlocks/AoTR%204:%20A%20Drone%20in%20the%20Snow,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
AoTR 1: A Call from the Museum,🔴 VIP,Easy,Multi/Forensics,Sherlock (Malware Analysis),https://app.hackthebox.com/sherlocks/AoTR%201:%20A%20Call%20from%20the%20Museum,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
AoTR 2: Operation Winter Blackout,🟢 FREE,Easy,Multi/Forensics,Sherlock (Threat Intelligence),https://app.hackthebox.com/sherlocks/AoTR%202:%20Operation%20Winter%20Blackout,藍隊事件響應與取證分析實戰（包含日誌、封包流量或記憶體映像檔分析，開放線上提交答案）
